0.00652284466879,0.962067287741,0.0158328679622
0.00352155683536,0.98502986493,0.0112605082343
0.00480312428397,0.984458898316,0.0129114539242
0.0211499903795,0.944481719733,0.0657027558835
-0.00172862179742,0.985573031884,-0.00534930388434
-0.0099842209066,0.974448013318,-0.0120861557531
0.00281109510152,0.982767368406,-0.0018349228067
0.00157248702042,0.986795996043,0.00231922243326
0.00949315353383,0.982379521545,0.0258849099666
-0.00721717467763,0.980023648437,-0.0111628309493
0.0515507752562,0.987752475844,0.104714025387
-0.00212874050292,0.992502147218,-0.00447250351828
-0.00379298901714,0.951999152677,-0.0226305099896
-0.0256039921785,0.984478364862,-0.0483801937281
0.00722503479453,0.968904590284,0.0233876701227
